int	string	string	string	string
613	PfSkin - ArtistScoutResultItem	s33x8418jazc1m1-n40_wgdo	tAlready	OWNED
614	PfSkin - ArtistScoutResultUI	s33x8418jazc1l9-n33_d6rl	leaveLabel	Actors will leave in: 00HR 00MIN 00SEC
615	PfSkin - ArtistScoutResultUI	s33x8418jazc1l9-n24_d6rl	resetBtn	RESET
616	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n37_htqt	confirmBtn	CLAIM
617	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n42_htqt	content	NEW NAME
618	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n42_htqt-prompt	content	Enter 1-8 characters
619	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n97_10923	name	Actors will leave in: 00HR 00MIN 00SEC
620	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n49_htqt	desc1	Actors will leave in: 00HR 00MIN 00SEC
621	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n33_d6rl	desc2	Actors will leave in: 00HR 00MIN 00SEC
622	PfSkin - ArtistShareUI	s33x8418eb3n1o9-n57_eb3n	name	*** signed {0}
623	PfSkin - ArtistShareUI	s33x8418eb3n1o9-n56_eb3n	signActor	*** signed {0}
624	PfSkin - ArtistShareUI	s33x8418eb3n1o9-n60_eb3n	share	Share via screenshots
625	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n1_k1jx	skillName	Skill name
626	PfSkin - ArtistAgentPanel	s33x8418jazc1l0-n42_k1jx	title	Personal Coach
627	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n4_k1jx	desc	Increase {0}% of movie's attributes when filming with actor who are good at [color=#4876FF]tycoon[/color] role
628	PfSkin - ArtistAgentPanel	s33x8418jazc1l0-n56_k1jx	title2	Personal Coach
629	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n6_k1jx	upgradeBtn	UPDATE
630	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n10_k1jx	tLv	Lv.
631	PfSkin - ArtistAgentPanel	s33x8418jazc1l0-n58_k1jx	tipLabel1	Hire other actors(3 or 4 star) as personal coach
632	PfSkin - ArtistAgentPanel	s33x8418jazc1l0-n59_k1jx	tipLabel2	(Coming soon)
633	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n13_k1jx	lock	Locked
634	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n14_k1jx	condition	Requires actor Lv.40
635	PfSkin - ArtistSkillPanel	s33x8418jazc1lb-n37_k1jx	skillexp	Skill Exp
636	PfSkin - ArtistSkillPanel	s33x8418jazc1lb-n35_k1jx	energy2	ENERGY
637	PfSkin - ArtistTabBtn	s33x8418jazc1m3-n6_k1jx	title	Basic
638	PfSkin - ArtistTabBtn	s33x8418n2px1n4-n6_k1jx	title	Basic
639	PfSkin - ArtistTag	s33x8418jazc1m4-n46_k1jx	title	Motivational
640	PfSkin - ArtistTagTip	s33x8418jazc1lc-n60_lb81	title	Good at
641	PfSkin - ArtistTrainAttrUpItem	s33x8418jazc1m5-n36_htqt	title	+ 1 ~ 3
642	PfSkin - ArtistTrainItem1	s33x8418jazc1m6-n14_k1jx	name	
643	PfSkin - ArtistUI	s33x8418jazc1lf-n14_d6rl	canScount	Recruitable 10/10
644	PfSkin - ArtistTrainItem1	s33x8418jazc1m6-n16_k1jx	level	Lv.122
645	PfSkin - ArtistTrainItem2	s33x8418jazc1m7-n31_k1jx	n31	Locked
646	PfSkin - ArtistTrainItem2	s33x8418jazc1m7-n34_k1jx	n34	Needs primary electroshock (10/30)
647	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n75_lb81	okBtn	CLAIM
648	PfSkin - ArtistUI	s33x8418jazc1lf-n30_d6rl	remianTime	Recruiting cool down time
649	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n54_lb81	checktip1	Tip text
650	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n55_lb81	checktip2	Tip text
651	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n70_lb81	d1	Bad
652	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n64_lb81	d2	Average
653	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n73_lb81	d3	Good
654	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n67_lb81	d4	Great
655	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n90_xqnf	title	Title
656	PfSkin - ArtistTrainUI	s33x8418jazc1le-n25_d6rl	costTrain	Training via Diamonds
657	PfSkin - ArtistTrainUI	s33x8418jazc1le-n28_d6rl	trainToGetMax	(Will gain best results if trainging via diamonds)
658	PfSkin - ArtistTrainUI	s33x8418jazc1le-n30_d6rl	desc	(Will gain best results if trainging via diamonds)
659	PfSkin - AwardsInfoItem.ts	s33x8418rjg3t1w3-n4_rjg3	title	Martian Awards: Mrs.Wave
660	PfSkin - ArtistTrainUI	s33x8418jazc1le-n32_d6rl	artistTrainTimes	Remaining:
661	PfSkin - ArtistTrainUI	s33x8418jazc1le-n37_d6rl	cardNum	9,999.9K
662	PfSkin - ArtistTrainUI	s33x8418jazc1le-n38_9ut9	companyTrainTimes	Remaining:
663	PfSkin - ArtistUI	s33x8418jazc1lf-n40_h4od	title	ACTOR
664	PfSkin - BagItemInfo	s33x8418ow2j1nq-n80_ow2j	labItem	Flashlight
665	PfSkin - ArtistUI	s33x8418jazc1lf-n41_gxxx	name1	Agency
666	PfSkin - ArtistUI	s33x8418jazc1lf-n42_gxxx	name2	Hide
667	PfSkin - BagItemInfo	s33x8418ow2j1nq-n82_ow2j	txtInfo	Activity participation voucher, can be used to redeem gift package.
668	PfSkin - ArtistUI	s33x8418jazc1lf-n49_wgdo	canScountTitle	Recruitable:
669	PfSkin - ArtistUI	s33x8418jazc1lf-n29_d6rl	time	Recruiting cool down time: 00: 00: 00
670	PfSkin - ArtistUI	s33x8418jazc1lf-n32_9ut9	leaveTip	Recruiting cool down time: 00: 00: 00
671	PfSkin - ArtistUI	s33x8418jazc1lf-n47_yru4	TalentBtn	Agency
672	PfSkin - BagItemInfo	s33x8418ow2j1nq-n83_ow2j	tipAct	It won't disappear after event ends. You can use it in next event.
673	PfSkin - ArtistUI	s33x8418jazc1lf-n48_yru4	TrainerBtn	Trainer
674	PfSkin - ArtListExerciseItem	s33x8418rn1rt1vp-n25_rn1r	desc	Complete in
675	PfSkin - BagItemInfo	s33x8418ow2j1nq-n85_ow2j	btnSale	Sell
676	PfSkin - ArtListExerciseItem	s33x8418rn1rt1vp-n31_rn1r	t1	Finish now
677	PfSkin - ArtListExerciseItem	s33x8418rn1rt1vp-n35_rn1r	tkey	Actor Exp
678	PfSkin - ArtListExerciseItem	s33x8418rn1rt1vp-n56_p4vt	noneActorDesc	Complete in
679	PfSkin - BagItemInfo	s33x8418ow2j1nq-n86_ow2j	btnUse	Use
680	PfSkin - ArtListExerciseUI	s33x8418rn1rt1vr-n36_rn1r	title	Training Room
681	PfSkin - ArtListExerciseUI	s33x8418rn1rt1vr-n42_rn1r	effectText	Skill Exp+7
682	PfSkin - BagItemInfo	s33x8418ow2j1nq-n114_7yfc	btnInfo	Details
683	PfSkin - ArtListExerciseUI	s33x8418rn1rt1vr-n41_rn1r	levelText	Lv.7
684	PfSkin - AssetLoyaltyBar	s33x8418js171nu-n40_k1jx	love	Lv.999
685	PfSkin - AssetLoyaltyBar	s33x8418js171nu-n42_glat	title	Title
686	PfSkin - btnSelect	s33x8418rn1rt1w2-n4_cpc9	Title	Select
687	PfSkin - btnShopTab	s33x8418ap5a1uw-n4	title	Tab
688	PfSkin - BagItemInfo	s33x8418ow2j1nq-n103_ow2j	btnResolve	RESOLVE
689	PfSkin - CollectBtn	s33x8418jazc1mb-n25_l7ru	title	Hidden
690	PfSkin - ComfirmUI	s33x8418jazc1lg-n85_qw0i	title	Hide
691	PfSkin - ComfirmUI	s33x8418jazc1lg-n86_qw0i	okBtn	OK
692	PfSkin - ComfirmUI	s33x8418jazc1lg-n87_qw0i	cancleBtn	CANCEL
693	PfSkin - BagItemInfo	s33x8418ow2j1nq-n104_ow2j	btnGive	SEND
694	PfSkin - Dialog	s33x8418js171nw-n90_qw0i	title	Choose an unique name
695	PfSkin - ItemGetUI	s33x8418lrcb1no-n85_qw0i	title	Hide
696	PfSkin - BagItemInfo	s33x8418ow2j1nq-n105_ow2j	btnCompound	COMPOUND
697	PfSkin - ItemNotEnoughUI	s33x8418jazc1lh-n86_qw0i	n86	Needed
698	PfSkin - BagMainPanel	s33x8418mywn1k4-n67_xl2j	n67	DEPOT
699	PfSkin - ItemNotEnoughUI	s33x8418jazc1lh-n90_qw0i	n90	[color=#ff0000]Insufficient[/color] likes
700	PfSkin - ItemNotEnoughUI	s33x8418jazc1lh-n91_qw0i	n91	You can gain this by:
701	PfSkin - ItemNotEnoughUI	s33x8418jazc1lh-n96_qw0i	n96	More info
702	PfSkin - LabAsset	s33x8418mywn1kb-n3_hz8v	title	55k
703	PfSkin - BagMainPanel	s33x8418mywn1k4-n4_n8uo-0	listTab	Products
704	PfSkin - LabItem_big	s33x8418ap5a1v0-n1	title	1,330k
705	PfSkin - LabItem_little	s33x8418j6cs1n9-n1	title	1,330k
706	PfSkin - BagMainPanel	s33x8418mywn1k4-n4_n8uo-1	listTab	Items
707	PfSkin - LevelUpLimitUI	s33x8418js171nt-n80_d6rl	okBtn	OK
708	PfSkin - LevelUpLimitUI	s33x8418js171nt-n83_osuf	title	Use multiple items
709	PfSkin - LevelUpLimitUI	s33x8418js171nt-n85_js17	content	Use multiple items
710	PfSkin - ArtistHeroPanel	s33x8418jazc1l8-n56_k1jx	title2	Exclusive Coach
711	PfSkin - LevelUpLimitUI	s33x8418js171nt-n84_s21g	need	Requires Loyaty
712	PfSkin - BagMainPanel	s33x8418mywn1k4-n4_n8uo-2	listTab	Property
713	PfSkin - MailContentPanel	s33x8418klss1uh-n5_klss	content	Activities
714	PfSkin - ArtistHeroPanel	s33x8418jazc1l8-n58_k1jx	tipLabel1	Hire other actors(3 or 4 star) as personal coach
715	PfSkin - MailContentPanel	s33x8418klss1uh-n8_klss	btnDelect	DELETE
716	PfSkin - MailContentPanel	s33x8418klss1uh-n9_klss	btnReward	COLLECT
717	PfSkin - ArtistHeroPanel	s33x8418jazc1l8-n59_k1jx	tipLabel2	(Coming soon)
718	PfSkin - ArtistHeroPanel	s33x8418jazc1l8-n61_k1jx	n61	Public Relations
719	PfSkin - MailContentPanel	s33x8418klss1uh-n14_pmz6	title	Title
720	PfSkin - BagMainPanel	s33x8418mywn1k4-n4_n8uo-3	listTab	Contract
721	PfSkin - MailContentPanel	s33x8418klss1uh-n20_pmz6	Msg1	
722	PfSkin - MailContentPanel	s33x8418klss1uh-n21_pmz6	Msg2	
723	PfSkin - MailItem	s33x8418klss1uf-n17_klss	title	Celebrity bar is open again!
724	PfSkin - MailItem	s33x8418klss1uf-n18_klss	time	Sep.26th, 2018
725	PfSkin - btn_rename	s33x8418l8141vc-n4	btnName	RENAME
726	PfSkin - MailMainPanel	s33x8418klss1ud-n26_klss	btnReward	COLLECT ALL
727	PfSkin - MailMainPanel	s33x8418klss1ud-n25_klss	btnDelect	DELETE READ
728	PfSkin - BtnCity	s33x8418mywn1kh-n7_v8at	title	32.Beijing
729	PfSkin - MailMainPanel	s33x8418klss1ud-n29_klss	tip	No Mail
730	PfSkin - MailViewPanel	s33x8418pmz6t25r-n33_n8uo	title	
731	PfSkin - OtherPlayerUI	s33x8418lq441ul-n15_k1jx	title	Actor 1
732	PfSkin - BtnCityPoint	s33x8418mywn1kg-n8_v8at	n8	(Advertising Complete!)
733	PfSkin - OtherPlayerUI	s33x8418lq441ul-n56_lq44	n56	Han
734	PfSkin - OtherPlayerUI	s33x8418lq441ul-n57_lq44	n57	Han
735	PfSkin - OtherPlayerUI	s33x8418lq441ul-n58_lq44	n58	Han
736	PfSkin - OtherPlayerUI	s33x8418lq441ul-n59_lq44	n59	Competition Rank
737	PfSkin - BtnCongratulate	s33x8418yb8tt1vb-n87_yb8t	title	Congratulations
738	PfSkin - btnRoadShow	s33x8418udqe1um-n45_hxi2	n45	Roadshow
739	PfSkin - OtherPlayerUI	s33x8418lq441ul-n60_lq44	n60	Competition Rank
740	PfSkin - OtherPlayerUI	s33x8418lq441ul-n61_lq44	n61	Competition Rank
741	PfSkin - OtherPlayerUI	s33x8418lq441ul-n62_lq44	n62	Competition Rank
742	PfSkin - ProfitLevel2Panel	s33x8418lq441up-n72_lq44	n72	Best sell movie
743	PfSkin - btnRoadShow	s33x8418udqe1um-n57_hxi2	n57	(Success)
744	PfSkin - ProfitLevel2Panel	s33x8418lq441up-n76_lq44	n76	Headman
745	PfSkin - ProfitLevelItem	s33x8418lq441un-n65_lq44	title	5 times
746	PfSkin - btnRoadShow	s33x8418udqe1um-n69_j6cs	labCost	1,000k
747	PfSkin - RechargeMainPanel	s33x8418ap5a1ux-n77_gkgs	title	Top-up
748	PfSkin - RenameUI	s33x8418jazc1lj-n86_qw0i	okBtn	OK
749	PfSkin - RenameUI	s33x8418jazc1lj-n97_mrkf	noCostBtn	OK
750	PfSkin - RenameUI	s33x8418jazc1lj-n90_qw0i	tip	Choose an unique name for yourself!
751	PfSkin - RenameUI	s33x8418jazc1lj-n83_osuf-prompt	content	Enter 1-8 characters
752	PfSkin - ResultItemBtn	s33x8418mrkf1np-n33_d6rl	name	NAME
753	PfSkin - btnTab	s33x8418mywn1kn-n4	title	Tab
754	PfSkin - ScoutDialogUI	s33x8418hvsn1n2-n32_d6rl	title	Boss, I can do back-flips! You won't regret sign contract with me!
755	PfSkin - ScoutDialogUI	s33x8418n2px1n6-n32_d6rl	title	Boss, I can do back-flips! You won't regret sign contract with me!
756	PfSkin - ShopGoodsItem	s33x8418ap5a1v1-n58_ap5a	title	License
757	PfSkin - BusinessLoadingPanel	s33x8418jzhf1vb-n146_jzhf	title	Loading business…
758	PfSkin - ShopItem	s33x8418ap5a1us-n46_ap5a	name	License
759	PfSkin - ShopItem	s33x8418ap5a1us-n53_qvh6	n53	18:00-20:00 only
760	PfSkin - BusinessMsgPanel	s33x8418jzhf1va-n139_jzhf	content	Content
761	PfSkin - ShopItem	s33x8418ap5a1us-n61_gkgs	timeCanBuyTitle	Purchase
762	PfSkin - ShopItem	s33x8418ap5a1us-n62_kl6d	tiptitle	Today's Deals
763	PfSkin - ShopMainPanel	s33x8418ap5a1uq-n66_ap5a-0	listTab	Limited Offer
764	PfSkin - ShopMainPanel	s33x8418ap5a1uq-n66_ap5a-1	listTab	Special Package
765	PfSkin - ShopRechargeItem	s33x8418ap5a1uz-n80_ap5a	giveGoods	SEND
766	PfSkin - BusinessMsgPanel	s33x8418jzhf1va-n140_jzhf	n140	Get:
767	PfSkin - ShopRechargeItem	s33x8418ap5a1uz-n61_ap5a	txtTip	
768	PfSkin - ShopRechargeItem	s33x8418ap5a1uz-n59_ap5a	btnSelect	BUY
769	PfSkin - ShopSpecialItem	s33x8418ap5a1uv-n58_ap5a	name	License
770	PfSkin - BusinessMsgPanel	s33x8418jzhf1va-n145_jzhf	company	Company name
771	PfSkin - ShopSpecialItem	s33x8418ap5a1uv-n77_gkgs	n77	Time
772	PfSkin - ShopSpecialItem	s33x8418ap5a1uv-n69_qvh6	n69	18:00-20:00 ONLY
773	PfSkin - BusinessUI	s33x8418jzhf1v8-n127_jzhf	name	From: Sender
774	PfSkin - ShopSpecialItem	s33x8418ap5a1uv-n78_kl6d	tipTitle	Weekly Deals
775	PfSkin - SpeedBtn	s33x8418jazc1mt-n13_wgdo	n12	EXPLORE
776	PfSkin - BusinessUI	s33x8418jzhf1v8-n128_jzhf	title	From: Sender
777	PfSkin - StoryAchevementItem	s33x8418eb3n1o4-n74_eb3n	desc	World
778	PfSkin - StoryAchevementItem	s33x8418eb3n1o4-n75_eb3n	progress	World
779	PfSkin - StoryAchevementItem	s33x8418eb3n1o4-n78_eb3n	okBtn	GET
780	PfSkin - BusinessUI	s33x8418jzhf1v8-n132_jzhf	remain	Pending
781	PfSkin - StoryAchevementTargetItem	s33x8418eb3n1o5-n75_eb3n	title	Box-office great or above for {0}/5 times
782	PfSkin - StoryAchevementTargetUI	s33x8418eb3n1o6-n73_eb3n	title	Goal
783	PfSkin - StoryAchevementTargetUI	s33x8418eb3n1o6-n74_eb3n	desc	Actors may get a burst if goal is achieved
784	PfSkin - StoryAchevementTargetUI	s33x8418eb3n1o6-n87_dk94	n87	Click anywhere to close
785	PfSkin - StoryAchevementUI	s33x8418eb3n1o3-n80_eb3n	n80	Achievement
786	PfSkin - BusinessUI	s33x8418jzhf1v8-n135_jzhf	auto	Auto-Approve
787	PfSkin - StoryGroupItem	s33x8418eb3n1nz-n56_eb3n	name	Sci-Fi
788	PfSkin - StoryGroupItem	s33x8418eb3n1nz-n74_eb3n	completeC	Challenge Completed
789	PfSkin - StoryGroupItem	s33x8418eb3n1nz-n75_eb3n	progress	Complete all challenges
790	PfSkin - BusinessUI	s33x8418jzhf1v8-n136_jzhf	tip	Requires block rank 5
791	PfSkin - StoryGroupItem	s33x8418eb3n1nz-n76_eb3n	desc	Complete all challenges
792	PfSkin - StoryGroupRewardItem	s33x8418eb3n1ny-n57_eb3n	name	NAME
793	PfSkin - CinemaSelectItem	s33x84186ia7t1v9-n34_6ia7	n31	Theater owned
794	PfSkin - StoryInfoItem	s33x8418eb3n1o8-n63_eb3n	name	Message Board
795	PfSkin - StoryInfoItem	s33x8418eb3n1o8-n64_eb3n	desc	Message
796	PfSkin - StoryInfoItem	s33x8418eb3n1o8-n67_lq44	tagLabel	Rising Star
797	PfSkin - CinemaSelectItem	s33x84186ia7t1v9-n36_6ia7	n31	Audience favor
798	PfSkin - StoryInfoUI	s33x8418eb3n1o7-n16_k8js	tip2	Total Box-office
799	PfSkin - StoryInfoUI	s33x8418eb3n1o7-n58_eb3n	n58	Message
800	PfSkin - CinemaSelectItem	s33x84186ia7t1v9-n37_6ia7	txtLike	Male Actor
801	PfSkin - StoryInfoUI	s33x8418eb3n1o7-n66_lq44	none	No Message
802	PfSkin - StoryInfoUI	s33x8418eb3n1o7-n7_k8js	filmName	Script Name
803	PfSkin - StoryInfoUI	s33x8418eb3n1o7-n69_udnj	sendBtn	SEND
804	PfSkin - StoryLibraryUI	s33x8418eb3n1nx-n15_k1jx	name	Actor
805	PfSkin - CinemaSelectItem	s33x84186ia7t1v9-n39_6ia7	txLevel	Details
806	PfSkin - StoryLibraryUI	s33x8418eb3n1nx-n66_eb3n	n66	Achievement
807	PfSkin - StoryLibraryUI	s33x8418eb3n1nx-n67_eb3n	times	Search times:
808	PfSkin - StoryTypeItem	s33x8418dk94t21f-n7_znuj	title	Terrifying
809	PfSkin - StoryTypeItem	s33x8418dk94t21f-n7_znuj-texts_def	title	Terrifying
810	PfSkin - Text	s33x8418jazc1mv-n0_k1jx	title	Dragon Born
811	PfSkin - CountryItem	s33x8418mywn1km-n10_l30c	txtName	1. China
812	PfSkin - TrainResultItem	s33x8418jazc1mw-n57_lb81	cur	
813	PfSkin - WarFilmLabel	s33x8418znuj1f8-n4_znuj	title	Terrifying
814	PfSkin - CountryItem	s33x8418mywn1km-n11_l30c	txtProgress	Occupied Cities: 36/40
815	PfSkin - WarFilmTypeItem	s33x8418r8ay1fb-n7_znuj	title	Terrifying
816	PfSkin - YellowBtn	s33x8418jazc1mx-n6_k1jx	title	Upgrade
817	PfSkin - YellowBtn2	s33x8418jazc1my-n6_k1jx	n6	Training
818	PfSkin - YellowBtn3	s33x8418jazc1mz-n6_k1jx	name	Revive
819	PfSkin - GroupMovieView	s33x8418oebq1vr-n15_oebq	n19	Ranking
820	PfSkin - YellowBtn5	s33x8418jazc1n1-n6_k1jx	title	Training
821	PfSkin - YellowBtn6	s33x8418jzhf1vk-n6_k1jx	title	Training
822	PfSkin - GroupMovieView	s33x8418oebq1vr-n16_oebq	n20	Movie
823	PfSkin - YellowBtn7	s33x8418rn1rt1vq-n6_k1jx	name	Speed up
824	PlayerInfo - AssetItem	tderqmz5dyfei-n26_dyfe	title	1,455K
825	PlayerInfo - btn_buy	tderqmz5o11z1j-n5_o11z	btnName	PURCHASE
826	PlayerInfo - btn_choose	tderqmz5o11z1n-n4	title	Choose
827	PlayerInfo - btn_rename	tderqmz5o11z1g-n4	btnName	RENAME
828	PfSkin - GroupMovieView	s33x8418oebq1vr-n18_oebq	n22	Company
829	PlayerInfo - btn_tab	tderqmz5dyfel-n5_dyfe	title	Home
830	PlayerInfo - btn_tab	tderqmz5dyfel-n6_dyfe	select_title	Home
831	PlayerInfo - ChooseAvatar	tderqmz5o11z1l-n59_o11z	titleName	Choose Avatar
832	PfSkin - GroupMovieView	s33x8418oebq1vr-n19_oebq	n23	Box-office
833	PlayerInfo - HomeRankItem	tderqmz5xw64u-n45_dyfe	title	Building Storey
834	PlayerInfo - HomeRankItem	tderqmz5xw64u-n47_gy5h	nameTitle	Building Storey
835	PlayerInfo - HomeRankTop	tderqmz5xw64t-n53_xw64	stLevel	Block 1
836	PfSkin - GroupMovieView	s33x8418oebq1vr-n23_oebq	n24	My best movie
837	PlayerInfo - HomeRankTop	tderqmz5xw64t-n54_xw64	stRankKey	Rank:
838	PlayerInfo - HomeRankTop	tderqmz5xw64t-n55_xw64	stRankValue	Block Rank 1
839	PfSkin - GroupMovieView	s33x8418oebq1vr-n27_oebq	n25	Movie box-office
840	PlayerInfo - HomeRankTop	tderqmz5xw64t-n56_xw64	companyKey	Company value:
841	PlayerInfo - HomeRankTop	tderqmz5xw64t-n57_xw64	companyValue	200M
842	PlayerInfo - ItemBuy	tderqmz5o11z1i-n59_o11z	titleName	Insufficient Item
843	PfSkin - GroupMovieView	s33x8418oebq1vr-n28_oebq	n26	Box-office ranking
844	PlayerInfo - ItemBuy	tderqmz5o11z1i-n71_o11z	n71	After apply for this card from relevant department, you can see it occasionally in the shop of secret club
845	PlayerInfo - ItemBuy	tderqmz5o11z1i-n73_o11z	lbl	You need
846	PfSkin - GroupMovieView	s33x8418oebq1vr-n33_oebq	txtMovieRank	No.0
847	PlayerInfo - PersonInfo	tderqmz5dyfeh-n9_dyfe	headName	Head Name
848	PlayerInfo - PersonInfo	tderqmz5dyfeh-n13_dyfe	level	Lv.121
849	PlayerInfo - PersonInfo	tderqmz5dyfeh-n18_dyfe	star_lv	Star Lv
850	PlayerInfo - PersonInfo	tderqmz5dyfeh-n26_o11z	self_introduction_input	Edit Self-Intro
851	PlayerInfo - PersonInfo	tderqmz5dyfeh-n20_dyfe	self_introduction	Edit Self-Intro
852	PfSkin - GroupRankView	s33x8418oebq1vq-n39_oebq	n24	My ranking:
853	PlayerInfo - PlayerLevelUp	tderqmz5mk9y1r-n13_mk9y	n13	Script unlocked:
854	PlayerInfo - PlayerLevelUp	tderqmz5mk9y1r-n8_mk9y	n8	Actor available:
855	PlayerInfo - PlayerLevelUp	tderqmz5mk9y1r-n12_mk9y	n12	Rewards:
856	PfSkin - GroupRankView	s33x8418oebq1vq-n46_oebq	n24	Total box-office
857	PlayerInfo - rankItem	tderqmz5r5sp1x-n45_dyfe	title	Building Storeys
858	PfSkin - GroupRankView	s33x8418oebq1vq-n47_oebq	n24	Award
859	PlayerInfo - rankItem	tderqmz5r5sp1x-n47_gy5h	nameTitle	Building Storeys
860	PlayerInfo - RenameCompany	tderqmz5o11z1h-n59_o11z	titleName	Rename company
861	PlayerInfo - RenameCompany	tderqmz5o11z1h-n65_o11z-prompt	inputName	Enter here
862	Produce - ActorItem	eg7c5x5rvw1qw-n111_qz6z	title	Abraham
863	PfSkin - GroupRankView	s33x8418oebq1vq-n43_oebq	txtGroupMovieRank	No.0
864	Produce - BtnAssetUnlock	eg7c5x5rfd65i-n5_fd65	title	18k
865	Produce - BtnGetAward	eg7c5x5rfd65b-n4_fd65	title	Claim
866	Produce - BtnGetAwardAll	eg7c5x5rt2271e-n5_fd65	title	Claim All
867	PfSkin - GroupRankView	s33x8418oebq1vq-n52_oebq	tip	Regroup and reranking after awards
868	Produce - BtnOffActor	eg7c5x5regep1i-n4	title	Cancel Assign
869	Produce - BtnProduce	eg7c5x5rfd65c-n5_fd65	title	Start Producing
870	PfSkin - GroupRankView	s33x8418oebq1vq-n8_oebq	n19	Ranking
871	Produce - BtnProduceAll	eg7c5x5rt2271d-n5_fd65	title	Auto Produce
872	Produce - Main	eg7c5x5rfd650-n6_fd65	title	Produce
873	Produce - ProduceItem	eg7c5x5rfd65g-n36_fd65	descText	This hat will bring me luck
874	Produce - ProduceItem	eg7c5x5rfd65g-n30_fd65	levelText	Lv.9
875	PfSkin - GroupRankView	s33x8418oebq1vq-n9_oebq	n20	Rewards
876	Produce - ProduceItem	eg7c5x5rfd65g-n31_fd65	nameText	Adventure
877	Produce - ProduceItem	eg7c5x5rfd65g-n54_fd65	curItemNumLb	Current storage
878	Produce - ProduceLimitItem	eg7c5x5rfd65h-n30_fd65	nameText	Pen
879	Produce - ProduceLimitItem	eg7c5x5rfd65h-n56_fd65	descText	Description
880	PfSkin - GroupRankView	s33x8418oebq1vq-n12_oebq	n20	Company
881	Produce - ProduceLimitItem	eg7c5x5rfd65h-n61_fd65	timeText	Single produce time: 5 min 0 sec
882	PfSkin - GroupRankView	s33x8418oebq1vq-n13_oebq	n20	Box-office
883	Produce - ProduceOffActor	eg7c5x5regep1f-n31_e80i	actorName	Guru
884	Produce - ProduceSelectActorPanel	eg7c5x5rvw1q10-n75_qz6z	txtTip1	Assign actor to production line will increase chance of getting more productions
885	Produce - ProduceSelectActorPanel	eg7c5x5rvw1q10-n76_vw1q	txtTip2	Requirement:
886	Produce - ProduceTip	eg7c5x5rx9sk1a-n59_x9sk	n59	Output:
887	Produce - ProduceTip	eg7c5x5rx9sk1a-n65_x9sk	n65	Assigned actor will inspire production
888	Produce - ProduceUpgrade	eg7c5x5re80ij-n31_e80i	n28	Select upgrade effect
889	PfSkin - HeadTipDialogPanel	s33x8418jzhf1vl-n22_jzhf	title	How's the price?
890	Produce - ProduceUpgrade	eg7c5x5re80ij-n27_e80i	n27	Upgrade cost:
891	Produce - ProduceUpgradeItem	eg7c5x5re80is-n32_e80i	title	Production line amount
892	PfSkin - ItemIcon	s33x8418oebq1vy-n14_kk9x	title	Leo
893	Produce - TabCircleLeft	eg7c5x5rpspr2d-n5_pspr	nomalTitle	Rank 1
894	Produce - TabCircleLeft	eg7c5x5rpspr2d-n6_pspr	selectTitle	Rank 1
895	Produce - TabCircleMiddle	eg7c5x5rpspr2e-n4_pspr	nomalTitle	Rank 1
896	Produce - TabCircleMiddle	eg7c5x5rpspr2e-n5_pspr	selectTitle	Rank 1
897	Produce - TabCircleRight	eg7c5x5rpspr2j-n5_pspr	nomalTitle	Rank 1
898	Produce - TabCircleRight	eg7c5x5rpspr2j-n6_pspr	selectTitle	Rank 1
899	Produce - TabGrade	eg7c5x5rfd651-n5	title	Rank 1
900	Rank - RankItem	pqepuo38pqkqj-n65_swip	txtMovie	6,885K
901	Rank - RankItem	pqepuo38pqkqj-n63_swip	txtName	Angry Angel
902	Rank - RankMainPanel	pqepuo38pqkq0-n91_cvs8	name	NO.105 David
903	Rank - RankMainPanel	pqepuo38pqkq0-n6_swip	txtChangeName	Champion of last week can rename this server
904	Rank - RankMainPanel	pqepuo38pqkq0-n81_swip	marquee	Although good movies sometimes don't sell, the higher the quality of the movie, the higher the box office burst when it suits the market
905	PfSkin - LineText	s33x8418jazc1mh-n12_d6rl	title	Hide actor
906	Rank - RankRewardItem	pqepuo38pqkqk-n39_swip	txtRank	100~200
907	Rank - RankRewardPanel	pqepuo38pqkq4-n53_pqkq	title	Reward
908	Rank - RankRewardPanel	pqepuo38pqkq4-n46_swip-tips	listRanKReward	lalalala
