int	string	string	string	string
597	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n41_d6rl	descLabel	被雪藏的艺人无法工作，您可以在这里重新启用艺人
598	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n49_d6rl	canLabel	可雪藏：10/10
599	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n52_lk15	noTip	[没有雪藏的艺人]
600	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n54_h4od	n54	Hide Actor
601	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n56_jdsf	pieceNum	100个
602	PfSkin - ArtistGetUI	s33x8418eb3n1oa-n63_eb3n	name	不可见
603	PfSkin - ArtistGetUI	s33x8418eb3n1oa-n70_g33i	tipMsg	
604	PfSkin - ArtistItemView	s33x8418jazc1m0-n29_mgsc	label	Wolfgang Wiemayer
605	PfSkin - ArtistItemView	s33x8418jazc1m0-n5_mgsc	level	13级
606	PfSkin - ArtistItemView	s33x8418n2px1n3-n5_mgsc	level	13级
607	PfSkin - ArtistListPanel	s33x84189wvbt25y-n41_gxxx	name1	星探
608	Oscar - OscarShowPanel	spuqgpclyylj2-n64_enjf	input	吐槽能量蓄力中~
609	PfSkin - ArtistListPanel	s33x84189wvbt25y-n42_gxxx	name2	雪藏
610	PfSkin - ArtistListPanel	s33x84189wvbt25y-n49_wgdo	canScountTitle	可招募:
611	PfSkin - ArtistScoutResultItem	s33x8418jazc1m1-n28_d6rl	goBtn	升级
612	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n8_k1jx	tCost	经验消耗
613	PfSkin - ArtistScoutResultItem	s33x8418jazc1m1-n40_wgdo	tAlready	Owned
614	PfSkin - ArtistScoutResultUI	s33x8418jazc1l9-n33_d6rl	leaveLabel	艺人离开倒计时：00：00：00
615	PfSkin - ArtistScoutResultUI	s33x8418jazc1l9-n24_d6rl	resetBtn	重置
616	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n37_htqt	confirmBtn	RECEIVE
617	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n42_htqt	content	NEW NAME
618	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n42_htqt-prompt	content	请输入1到8个字符
619	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n97_10923	name	艺人离开倒计时：00：00：00
620	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n49_htqt	desc1	艺人离开倒计时：00：00：00
621	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n33_d6rl	desc2	艺人离开倒计时：00：00：00
622	PfSkin - ArtistShareUI	s33x8418eb3n1o9-n57_eb3n	name	***签约了艺人
623	PfSkin - ArtistShareUI	s33x8418eb3n1o9-n56_eb3n	signActor	***签约了艺人
624	PfSkin - ArtistShareUI	s33x8418eb3n1o9-n60_eb3n	share	敬请截图分享
625	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n1_k1jx	skillName	技能名称技能名
626	PfSkin - ArtistAgentPanel	s33x8418jazc1l0-n42_k1jx	title	专属助理
627	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n4_k1jx	desc	与擅长[color=#4876FF]大亨[/color]角色的演员一起参与拍摄时,属性增加+{0}%
628	PfSkin - ArtistAgentPanel	s33x8418jazc1l0-n56_k1jx	title2	专属助理
629	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n6_k1jx	upgradeBtn	UPDATE
630	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n10_k1jx	tLv	等级
631	PfSkin - ArtistAgentPanel	s33x8418jazc1l0-n58_k1jx	tipLabel1	聘用其他艺人(3星，4星）担任演艺助理
632	PfSkin - ArtistAgentPanel	s33x8418jazc1l0-n59_k1jx	tipLabel2	（即将更新  敬请期待）
633	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n13_k1jx	lock	未解锁
634	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n14_k1jx	condition	需要艺人等级 40
635	PfSkin - ArtistSkillPanel	s33x8418jazc1lb-n37_k1jx	skillexp	技能经验
636	PfSkin - ArtistSkillPanel	s33x8418jazc1lb-n35_k1jx	energy2	体力
637	PfSkin - ArtistTabBtn	s33x8418jazc1m3-n6_k1jx	title	基础
638	PfSkin - ArtistTabBtn	s33x8418n2px1n4-n6_k1jx	title	基础
639	PfSkin - ArtistTag	s33x8418jazc1m4-n46_k1jx	title	Motivational
640	PfSkin - ArtistTagTip	s33x8418jazc1lc-n60_lb81	title	一般擅长
641	PfSkin - ArtistTrainAttrUpItem	s33x8418jazc1m5-n36_htqt	title	+ 1 ~ 3
642	PfSkin - ArtistTrainItem1	s33x8418jazc1m6-n14_k1jx	name	Www
643	PfSkin - ArtistUI	s33x8418jazc1lf-n14_d6rl	canScount	可招募10/10
644	PfSkin - ArtistTrainItem1	s33x8418jazc1m6-n16_k1jx	level	Lv.122
645	PfSkin - ArtistTrainItem2	s33x8418jazc1m7-n31_k1jx	n31	未解锁
646	PfSkin - ArtistTrainItem2	s33x8418jazc1m7-n34_k1jx	n34	需要使用|n|初级电疗（10/30）
647	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n75_lb81	okBtn	receive
648	PfSkin - ArtistUI	s33x8418jazc1lf-n30_d6rl	remianTime	探查恢复时间：
649	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n54_lb81	checktip1	desc1desc1desc1desc1
650	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n55_lb81	checktip2	desc2desc2desc2desc2
651	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n70_lb81	d1	差
652	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n64_lb81	d2	一般
653	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n73_lb81	d3	良好
654	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n67_lb81	d4	优秀
655	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n90_xqnf	title	
656	PfSkin - ArtistTrainUI	s33x8418jazc1le-n25_d6rl	costTrain	钻石培养
657	PfSkin - ArtistTrainUI	s33x8418jazc1le-n28_d6rl	trainToGetMax	（钻石培养必然获得最大值）
658	PfSkin - ArtistTrainUI	s33x8418jazc1le-n30_d6rl	desc	（钻石培养必然获得最大值）
659	PfSkin - AwardsInfoItem.ts	s33x8418rjg3t1w3-n4_rjg3	title	火星人奖|n|《涛戈尔》|n|<涛夫人>
660	PfSkin - ArtistTrainUI	s33x8418jazc1le-n32_d6rl	artistTrainTimes	艺人可用培训次数:
661	PfSkin - ArtistTrainUI	s33x8418jazc1le-n37_d6rl	cardNum	9999.9K
662	PfSkin - ArtistTrainUI	s33x8418jazc1le-n38_9ut9	companyTrainTimes	可用培训次数：
663	PfSkin - ArtistUI	s33x8418jazc1lf-n40_h4od	title	Artist
664	PfSkin - BagItemInfo	s33x8418ow2j1nq-n80_ow2j	labItem	灾难片手电筒
665	PfSkin - ArtistUI	s33x8418jazc1lf-n41_gxxx	name1	星探
666	PfSkin - ArtistUI	s33x8418jazc1lf-n42_gxxx	name2	雪藏+C6A694:E694
667	PfSkin - BagItemInfo	s33x8418ow2j1nq-n82_ow2j	txtInfo	作为活动参与凭证的奖章，可以用来兑换想要的礼包。
668	PfSkin - ArtistUI	s33x8418jazc1lf-n49_wgdo	canScountTitle	可招募:
669	PfSkin - ArtistUI	s33x8418jazc1lf-n29_d6rl	time	探查恢复时间：00：00：00
670	PfSkin - ArtistUI	s33x8418jazc1lf-n32_9ut9	leaveTip	探查恢复时间：00：00：00
671	PfSkin - ArtistUI	s33x8418jazc1lf-n47_yru4	TalentBtn	Talent
672	PfSkin - BagItemInfo	s33x8418ow2j1nq-n83_ow2j	tipAct	活动结束不消失，下次活动还能用
673	PfSkin - ArtistUI	s33x8418jazc1lf-n48_yru4	TrainerBtn	Trainer
674	PfSkin - ArtListExerciseItem	s33x8418rn1rt1vp-n25_rn1r	desc	后完成训练
675	PfSkin - BagItemInfo	s33x8418ow2j1nq-n85_ow2j	btnSale	出售
676	PfSkin - ArtListExerciseItem	s33x8418rn1rt1vp-n31_rn1r	t1	点击完成训练
677	PfSkin - ArtListExerciseItem	s33x8418rn1rt1vp-n35_rn1r	tkey	艺人经验
678	PfSkin - ArtListExerciseItem	s33x8418rn1rt1vp-n56_p4vt	noneActorDesc	后完成训练
679	PfSkin - BagItemInfo	s33x8418ow2j1nq-n86_ow2j	btnUse	使用
680	PfSkin - ArtListExerciseUI	s33x8418rn1rt1vr-n36_rn1r	title	训练室
681	PfSkin - ArtListExerciseUI	s33x8418rn1rt1vr-n42_rn1r	effectText	技能经验+7
682	PfSkin - BagItemInfo	s33x8418ow2j1nq-n114_7yfc	btnInfo	详情
683	PfSkin - ArtListExerciseUI	s33x8418rn1rt1vr-n41_rn1r	levelText	7级
684	PfSkin - AssetLoyaltyBar	s33x8418js171nu-n40_k1jx	love	lv.9999999999
685	PfSkin - AssetLoyaltyBar	s33x8418js171nu-n42_glat	title	text
686	PfSkin - btnSelect	s33x8418rn1rt1w2-n4_cpc9	Title	选择
687	PfSkin - btnShopTab	s33x8418ap5a1uw-n4	title	Tab
688	PfSkin - BagItemInfo	s33x8418ow2j1nq-n103_ow2j	btnResolve	拆分
689	PfSkin - CollectBtn	s33x8418jazc1mb-n25_l7ru	title	Hide
690	PfSkin - ComfirmUI	s33x8418jazc1lg-n85_qw0i	title	雪藏
691	PfSkin - ComfirmUI	s33x8418jazc1lg-n86_qw0i	okBtn	Ensure
692	PfSkin - ComfirmUI	s33x8418jazc1lg-n87_qw0i	cancleBtn	Canel
693	PfSkin - BagItemInfo	s33x8418ow2j1nq-n104_ow2j	btnGive	赠送
694	PfSkin - Dialog	s33x8418js171nw-n90_qw0i	title	起个好听的名字吧起
695	PfSkin - ItemGetUI	s33x8418lrcb1no-n85_qw0i	title	雪藏
696	PfSkin - BagItemInfo	s33x8418ow2j1nq-n105_ow2j	btnCompound	合成
697	PfSkin - ItemNotEnoughUI	s33x8418jazc1lh-n86_qw0i	n86	还需要
698	PfSkin - BagMainPanel	s33x8418mywn1k4-n67_xl2j	n67	Warehouse
699	PfSkin - ItemNotEnoughUI	s33x8418jazc1lh-n90_qw0i	n90	点赞[color=#ff0000]数量不足[/color]
700	PfSkin - ItemNotEnoughUI	s33x8418jazc1lh-n91_qw0i	n91	您可以这样获得：
701	PfSkin - ItemNotEnoughUI	s33x8418jazc1lh-n96_qw0i	n96	更多获取途径说明更多获取途径说明更多获取途径说明
702	PfSkin - LabAsset	s33x8418mywn1kb-n3_hz8v	title	5.5万 5.5万
703	PfSkin - BagMainPanel	s33x8418mywn1k4-n4_n8uo-0	listTab	周边
704	PfSkin - LabItem_big	s33x8418ap5a1v0-n1	title	133万
705	PfSkin - LabItem_little	s33x8418j6cs1n9-n1	title	133万
706	PfSkin - BagMainPanel	s33x8418mywn1k4-n4_n8uo-1	listTab	道具
707	PfSkin - LevelUpLimitUI	s33x8418js171nt-n80_d6rl	okBtn	GIFTS
708	PfSkin - LevelUpLimitUI	s33x8418js171nt-n83_osuf	title	使用多个物品
709	PfSkin - LevelUpLimitUI	s33x8418js171nt-n85_js17	content	使用多个物品
710	PfSkin - ArtistHeroPanel	s33x8418jazc1l8-n56_k1jx	title2	专属助理
711	PfSkin - LevelUpLimitUI	s33x8418js171nt-n84_s21g	need	Requires Loyaty
712	PfSkin - BagMainPanel	s33x8418mywn1k4-n4_n8uo-2	listTab	资产
713	PfSkin - MailContentPanel	s33x8418klss1uh-n5_klss	content	活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一活动一
714	PfSkin - ArtistHeroPanel	s33x8418jazc1l8-n58_k1jx	tipLabel1	聘用其他艺人(3星，4星）担任演艺助理
715	PfSkin - MailContentPanel	s33x8418klss1uh-n8_klss	btnDelect	删除邮件
716	PfSkin - MailContentPanel	s33x8418klss1uh-n9_klss	btnReward	领取奖励
717	PfSkin - ArtistHeroPanel	s33x8418jazc1l8-n59_k1jx	tipLabel2	（即将更新  敬请期待）
718	PfSkin - ArtistHeroPanel	s33x8418jazc1l8-n61_k1jx	n61	人缘
719	PfSkin - MailContentPanel	s33x8418klss1uh-n14_pmz6	title	
720	PfSkin - BagMainPanel	s33x8418mywn1k4-n4_n8uo-3	listTab	合同
721	PfSkin - MailContentPanel	s33x8418klss1uh-n20_pmz6	Msg1	
722	PfSkin - MailContentPanel	s33x8418klss1uh-n21_pmz6	Msg2	
723	PfSkin - MailItem	s33x8418klss1uf-n17_klss	title	酒吧活动再度来袭！
724	PfSkin - MailItem	s33x8418klss1uf-n18_klss	time	2018.9.26
725	PfSkin - btn_rename	s33x8418l8141vc-n4	btnName	RENAME
726	PfSkin - MailMainPanel	s33x8418klss1ud-n26_klss	btnReward	一键领取
727	PfSkin - MailMainPanel	s33x8418klss1ud-n25_klss	btnDelect	
728	PfSkin - BtnCity	s33x8418mywn1kh-n7_v8at	title	32.北京
729	PfSkin - MailMainPanel	s33x8418klss1ud-n29_klss	tip	您的收件箱中没有邮件！
730	PfSkin - MailViewPanel	s33x8418pmz6t25r-n33_n8uo	title	
731	PfSkin - OtherPlayerUI	s33x8418lq441ul-n15_k1jx	title	艺人11111
732	PfSkin - BtnCityPoint	s33x8418mywn1kg-n8_v8at	n8	（宣传完成）
733	PfSkin - OtherPlayerUI	s33x8418lq441ul-n56_lq44	n56	子涵
734	PfSkin - OtherPlayerUI	s33x8418lq441ul-n57_lq44	n57	子涵
735	PfSkin - OtherPlayerUI	s33x8418lq441ul-n58_lq44	n58	子涵
736	PfSkin - OtherPlayerUI	s33x8418lq441ul-n59_lq44	n59	比赛等级
737	PfSkin - BtnCongratulate	s33x8418yb8tt1vb-n87_yb8t	title	祝贺
738	PfSkin - btnRoadShow	s33x8418udqe1um-n45_hxi2	n45	城市路演
739	PfSkin - OtherPlayerUI	s33x8418lq441ul-n60_lq44	n60	比赛等级
740	PfSkin - OtherPlayerUI	s33x8418lq441ul-n61_lq44	n61	比赛等级
741	PfSkin - OtherPlayerUI	s33x8418lq441ul-n62_lq44	n62	比赛等级
742	PfSkin - ProfitLevel2Panel	s33x8418lq441up-n72_lq44	n72	最卖座的电影
743	PfSkin - btnRoadShow	s33x8418udqe1um-n57_hxi2	n57	（成功）
744	PfSkin - ProfitLevel2Panel	s33x8418lq441up-n76_lq44	n76	《绿头侠》
745	PfSkin - ProfitLevelItem	s33x8418lq441un-n65_lq44	title	5次
746	PfSkin - btnRoadShow	s33x8418udqe1um-n69_j6cs	labCost	100万
747	PfSkin - RechargeMainPanel	s33x8418ap5a1ux-n77_gkgs	title	Recharge
748	PfSkin - RenameUI	s33x8418jazc1lj-n86_qw0i	okBtn	RENAME
749	PfSkin - RenameUI	s33x8418jazc1lj-n97_mrkf	noCostBtn	Confirm
750	PfSkin - RenameUI	s33x8418jazc1lj-n90_qw0i	tip	起个好听的名字吧
751	PfSkin - RenameUI	s33x8418jazc1lj-n83_osuf-prompt	content	请输入1到8个字符
752	PfSkin - ResultItemBtn	s33x8418mrkf1np-n33_d6rl	name	QQQQQQQQQQQQ
753	PfSkin - btnTab	s33x8418mywn1kn-n4	title	Tab
754	PfSkin - ScoutDialogUI	s33x8418hvsn1n2-n32_d6rl	title	老板，我会连续20个后手翻，快签我0个后手翻，快签我0个后手翻，快签我后手翻，快签我0个后手翻，快签我
755	PfSkin - ScoutDialogUI	s33x8418n2px1n6-n32_d6rl	title	老板，我会连续20个后手翻，快签我0个后手翻，快签我0个后手翻，快签我后手翻，快签我0个后手翻，快签我
756	PfSkin - ShopGoodsItem	s33x8418ap5a1v1-n58_ap5a	title	许可证
757	PfSkin - BusinessLoadingPanel	s33x8418jzhf1vb-n146_jzhf	title	读取新公务...
758	PfSkin - ShopItem	s33x8418ap5a1us-n46_ap5a	name	许可证
759	PfSkin - ShopItem	s33x8418ap5a1us-n53_qvh6	n53	18:00-20:00可买
760	PfSkin - BusinessMsgPanel	s33x8418jzhf1va-n139_jzhf	content	
761	PfSkin - ShopItem	s33x8418ap5a1us-n61_gkgs	timeCanBuyTitle	Purchase Time
762	PfSkin - ShopItem	s33x8418ap5a1us-n62_kl6d	tiptitle	今日限购:
